	Clean read rate	Mean Coverage	Raw reads	Total filtered	Cutted adapter	Coverage(>=1X)_chr10	Coverage(>=5X)_chr10	Coverage(>=10X)_chr10	Coverage(>=20X)_chr10	Coverage(>=1X)_chrX	Coverage(>=5X)_chrX	Coverage(>=10X)_chrX	Coverage(>=20X)_chrX	Coverage(>=1X)_chrY	Coverage(>=5X)_chrY	Coverage(>=10X)_chrY	Coverage(>=20X)_chrY	Mapping rate	Mismatch rate	Insert size_median	Total SNP_chr10	dbSNP rate_chr10	Novel SNP_chr10	Novel SNP rate_chr10	dbSNP TITV_chr10	Novel TITV_chr10	Total INDEL_chr10	Novel INDEL_chr10	Total SNP_chrX	dbSNP rate_chrX	Novel SNP_chrX	Novel SNP rate_chrX	dbSNP TITV_chrX	Novel TITV_chrX	Total INDEL_chrX	Novel INDEL_chrX	Total SNP_chrY	dbSNP rate_chrY	Novel SNP_chrY	Novel SNP rate_chrY	dbSNP TITV_chrY	Novel TITV_chrY	Total INDEL_chrY	Novel INDEL_chrY
NNR00006407.14126.WGS.report.html	98.01	34.12	649326246.0	12935798.0	5593469.0	0.97	0.96	0.95	0.88	0.97	0.95	0.86	0.25	0.43	0.42	0.38	0.13	99.75	0.67	377.0	190768.0	99.64	679.0	0.36	2.09	1.1	39596.0	272.0	78951.0	98.59	1112.0	1.41	1.92	1.13	21599.0	357.0	14822.0	94.5	815.0	5.5	1.19	0.95	2087.0	227.0
NNR00006408.14127.WGS.report.html	98.01	35.14	675241440.0	13428410.0	6082981.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.02	99.79	0.68	378.0	188843.0	99.71	542.0	0.29	2.08	0.85	38575.0	235.0	110966.0	99.34	736.0	0.66	1.93	1.06	27080.0	410.0	12326.0	96.5	431.0	3.5	1.23	0.72	1061.0	131.0
NNR00006409.14128.WGS.report.html	98.02	35.81	667771298.0	13235970.0	5755403.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.87	0.09	0.06	0.04	0.01	99.79	0.67	378.0	188597.0	99.72	537.0	0.28	2.07	0.88	38736.0	259.0	106032.0	99.29	751.0	0.71	1.92	1.17	26313.0	379.0	12530.0	96.54	433.0	3.46	1.26	0.77	1105.0	145.0
NNR00006410.14129.WGS.report.html	97.99	31.41	598615304.0	12012536.0	5322459.0	0.97	0.96	0.95	0.85	0.97	0.97	0.95	0.84	0.09	0.05	0.04	0.01	99.79	0.68	384.0	185104.0	99.71	534.0	0.29	2.09	0.87	38569.0	244.0	111487.0	99.33	751.0	0.67	1.94	1.03	27154.0	426.0	12652.0	96.61	429.0	3.39	1.24	0.84	1164.0	154.0
NNR00006411.14130.WGS.report.html	98.01	35.17	680776338.0	13561306.0	5953614.0	0.97	0.96	0.95	0.9	0.97	0.97	0.96	0.89	0.09	0.06	0.04	0.02	99.79	0.65	375.0	186587.0	99.73	495.0	0.27	2.08	1.16	38733.0	281.0	112764.0	99.4	672.0	0.6	1.91	0.95	27661.0	410.0	12856.0	96.44	458.0	3.56	1.23	0.88	1175.0	165.0
NNR00006412.14131.WGS.report.html	98.0	31.16	592453592.0	11865936.0	5279677.0	0.97	0.96	0.95	0.85	0.97	0.95	0.82	0.16	0.43	0.41	0.36	0.09	99.72	0.65	372.0	184188.0	99.7	549.0	0.3	2.07	0.93	37755.0	270.0	81912.0	98.91	889.0	1.09	1.92	1.23	21949.0	333.0	14401.0	96.23	543.0	3.77	1.17	0.95	1922.0	187.0
NNR00006413.14132.WGS.report.html	97.99	33.09	629616108.0	12674844.0	5430989.0	0.97	0.96	0.95	0.88	0.97	0.95	0.85	0.21	0.43	0.42	0.37	0.1	99.73	0.67	371.0	188530.0	99.73	516.0	0.27	2.09	0.91	38879.0	254.0	78595.0	98.87	887.0	1.13	1.91	1.14	21364.0	332.0	12963.0	96.42	464.0	3.58	1.12	0.74	1625.0	194.0
NNR00006414.14133.WGS.report.html	97.98	30.79	580766240.0	11728226.0	5262124.0	0.97	0.96	0.95	0.84	0.97	0.94	0.81	0.15	0.43	0.41	0.36	0.08	99.71	0.66	365.0	184355.0	99.66	626.0	0.34	2.09	1.09	38094.0	221.0	79071.0	98.72	1009.0	1.28	1.9	1.5	20825.0	321.0	13860.0	96.61	470.0	3.39	1.17	0.67	1916.0	187.0
NNR00006415.14134.WGS.report.html	98.01	37.78	707638668.0	14054528.0	5830372.0	0.97	0.96	0.95	0.91	0.97	0.96	0.89	0.35	0.43	0.42	0.37	0.15	99.73	0.66	371.0	190109.0	99.73	517.0	0.27	2.07	0.95	39505.0	300.0	80017.0	99.0	804.0	1.0	1.9	1.02	21616.0	382.0	13791.0	96.5	482.0	3.5	1.13	0.62	1712.0	171.0
NNR00006416.14135.WGS.report.html	97.99	32.39	628340956.0	12652238.0	5423924.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.85	0.09	0.06	0.04	0.01	99.79	0.65	370.0	183715.0	99.73	495.0	0.27	2.08	0.93	38169.0	250.0	112175.0	99.29	792.0	0.71	1.93	1.13	27514.0	415.0	13082.0	96.61	444.0	3.39	1.25	0.73	1148.0	195.0
NNR00006417.14136.WGS.report.html	98.0	33.23	631672792.0	12646982.0	5950150.0	0.97	0.96	0.95	0.88	0.97	0.95	0.86	0.22	0.43	0.42	0.37	0.11	99.73	0.66	374.0	187467.0	99.74	491.0	0.26	2.08	0.98	38435.0	270.0	78128.0	98.66	1048.0	1.34	1.9	1.37	21069.0	345.0	14301.0	96.66	477.0	3.34	1.16	0.78	1930.0	168.0
NNR00006418.14255.WGS.report.html	98.01	29.64	553423798.0	11011760.0	4723144.0	0.97	0.96	0.94	0.82	0.97	0.94	0.79	0.11	0.43	0.41	0.34	0.06	99.74	0.68	379.0	188876.0	99.54	871.0	0.46	2.08	1.17	39006.0	315.0	78956.0	98.3	1345.0	1.7	1.91	1.45	20999.0	369.0	13106.0	95.93	533.0	4.07	1.18	0.82	1861.0	177.0
NNR00006482.13978.WGS.report.html	99.78	44.02	834891410.0	1797138.0	7884029.0	0.97	0.96	0.96	0.92	0.97	0.97	0.96	0.92	0.09	0.06	0.05	0.03	99.8	0.59	371.0	192063.0	99.68	610.0	0.32	2.08	1.04	39463.0	273.0	112159.0	99.37	710.0	0.63	1.93	1.2	27437.0	396.0	14129.0	96.29	524.0	3.71	1.25	0.75	1287.0	168.0
NNR00006498.13979.WGS.report.html	99.43	41.29	768968586.0	4400786.0	6967475.0	0.97	0.96	0.96	0.92	0.97	0.96	0.91	0.48	0.43	0.42	0.39	0.21	99.74	0.71	368.0	188164.0	99.74	489.0	0.26	2.08	1.03	39238.0	265.0	78064.0	99.02	766.0	0.98	1.9	1.21	21310.0	323.0	14944.0	96.55	516.0	3.45	1.15	0.74	2039.0	202.0
NNR00006499.13980.WGS.report.html	99.42	33.02	628342312.0	3640808.0	5323848.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.85	0.09	0.06	0.04	0.01	99.8	0.67	372.0	186251.0	99.71	541.0	0.29	2.09	0.94	38523.0	241.0	111172.0	99.36	713.0	0.64	1.93	1.1	27351.0	407.0	12742.0	96.71	419.0	3.29	1.25	0.68	1102.0	143.0
NNR00006500.13981.WGS.report.html	99.42	35.63	682210836.0	3956746.0	5968480.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.02	99.8	0.71	375.0	189678.0	99.64	684.0	0.36	2.07	1.02	38792.0	251.0	110265.0	99.19	897.0	0.81	1.93	1.28	27042.0	444.0	12850.0	96.52	447.0	3.48	1.23	0.64	1074.0	155.0
NNR00006501.13982.WGS.report.html	99.71	56.68	1081717772.0	3171302.0	9128444.0	0.97	0.96	0.96	0.94	0.97	0.97	0.96	0.94	0.09	0.06	0.05	0.04	99.8	0.7	362.0	182264.0	99.7	549.0	0.3	2.08	1.06	38228.0	249.0	109853.0	99.34	727.0	0.66	1.93	1.07	27053.0	432.0	13994.0	95.96	566.0	4.04	1.22	0.7	1203.0	173.0
NNR00006507.14351.WGS.report.html	98.29	32.91	647599826.0	11048142.0	5487833.0	0.97	0.95	0.93	0.82	0.97	0.95	0.92	0.77	0.09	0.05	0.04	0.02	99.72	1.06	383.0	184360.0	99.61	710.0	0.39	2.09	0.58	35114.0	262.0	109052.0	99.17	908.0	0.83	1.95	0.75	24231.0	373.0	13046.0	96.84	412.0	3.16	1.22	0.73	1117.0	153.0
NNR00006525.14269.WGS.report.html	99.06	34.4	672663068.0	6305594.0	5936201.0	0.97	0.96	0.94	0.85	0.97	0.96	0.94	0.83	0.09	0.06	0.04	0.02	99.75	0.84	387.0	187752.0	99.71	548.0	0.29	2.09	0.94	37608.0	229.0	109981.0	99.22	854.0	0.78	1.94	1.25	26138.0	415.0	12839.0	96.74	419.0	3.26	1.25	0.68	1071.0	135.0
NNR00006526.14354.WGS.report.html	98.5	32.99	650643398.0	9790218.0	5666614.0	0.97	0.96	0.94	0.83	0.97	0.96	0.93	0.8	0.09	0.06	0.04	0.02	99.73	1.06	379.0	183317.0	99.71	540.0	0.29	2.09	1.05	36383.0	236.0	110258.0	99.1	993.0	0.9	1.95	1.2	26053.0	367.0	11852.0	96.86	372.0	3.14	1.27	0.81	1012.0	146.0
NNR00006526.14360.WGS.report.html	98.5	32.99	650643398.0	9790218.0	5666614.0	0.97	0.96	0.94	0.83	0.97	0.96	0.93	0.8	0.09	0.06	0.04	0.02	99.73	1.06	379.0	181688.0	99.8	360.0	0.2	2.11	1.34	35592.0	196.0	109145.0	99.32	742.0	0.68	1.96	1.47	25466.0	333.0	10989.0	97.38	288.0	2.62	1.32	1.12	960.0	134.0
NNR00006563.14352.WGS.report.html	97.9	32.54	637140042.0	13378314.0	6396795.0	0.97	0.95	0.93	0.82	0.97	0.92	0.79	0.24	0.43	0.41	0.35	0.12	99.68	1.1	374.0	180223.0	99.66	612.0	0.34	2.09	0.89	34543.0	216.0	80030.0	98.69	1045.0	1.31	1.91	0.99	18523.0	263.0	13326.0	96.35	487.0	3.65	1.12	0.77	1575.0	199.0
NNR00006564.14272.WGS.report.html	98.47	39.54	752077932.0	11485196.0	8235052.0	0.97	0.96	0.95	0.88	0.97	0.94	0.86	0.42	0.43	0.41	0.36	0.17	99.73	0.97	363.0	183712.0	99.71	535.0	0.29	2.09	1.25	37436.0	255.0	77545.0	98.77	956.0	1.23	1.91	1.42	20005.0	345.0	13829.0	96.45	491.0	3.55	1.14	0.82	1637.0	164.0
NNR00006615.14289.WGS.report.html	99.51	38.73	744070910.0	3640886.0	6999503.0	0.97	0.96	0.95	0.91	0.97	0.97	0.96	0.91	0.09	0.06	0.05	0.02	99.8	0.58	378.0	183149.0	99.67	610.0	0.33	2.08	1.06	38124.0	247.0	112928.0	99.34	745.0	0.66	1.91	1.09	27672.0	425.0	13295.0	96.61	451.0	3.39	1.25	0.93	1203.0	165.0
NNR00006616.14344.WGS.report.html	99.51	32.01	601729402.0	2944840.0	5505378.0	0.97	0.96	0.95	0.86	0.97	0.96	0.95	0.85	0.09	0.06	0.04	0.01	99.8	0.58	381.0	189924.0	99.67	619.0	0.33	2.07	1.19	38832.0	254.0	112345.0	99.37	708.0	0.63	1.94	1.15	27401.0	366.0	12843.0	96.63	433.0	3.37	1.25	0.73	1120.0	155.0
NNR00006617.14372.WGS.report.html	99.51	42.48	789106100.0	3887626.0	7246444.0	0.97	0.96	0.96	0.92	0.97	0.96	0.92	0.52	0.43	0.42	0.4	0.23	99.72	0.61	378.0	186265.0	99.8	377.0	0.2	2.1	1.46	39112.0	225.0	78120.0	99.39	476.0	0.61	1.91	1.4	21726.0	302.0	12989.0	97.88	276.0	2.12	1.19	0.78	1905.0	151.0
NNR00006617.14542.WGS.report.html	99.51	42.48	789106100.0	3887626.0	7246444.0	0.97	0.96	0.96	0.92	0.97	0.96	0.92	0.52	0.43	0.42	0.4	0.23	99.72	0.61	378.0	187699.0	99.7	563.0	0.3	2.08	1.11	39157.0	247.0	79166.0	98.98	806.0	1.02	1.89	1.46	22051.0	364.0	14607.0	96.8	467.0	3.2	1.16	0.61	2051.0	185.0
NNR00006617.14669.WGS.report.html	99.51	42.48	789106100.0	3887626.0	7246444.0	0.97	0.96	0.96	0.92	0.97	0.96	0.92	0.52	0.43	0.42	0.4	0.23	99.72	0.61	378.0	187699.0	99.7	563.0	0.3	2.08	1.11	39157.0	247.0	79166.0	98.98	806.0	1.02	1.89	1.46	22051.0	364.0	14606.0	96.8	468.0	3.2	1.16	0.61	2053.0	186.0
NNR00006618.14373.WGS.report.html	99.51	34.86	662518114.0	3262462.0	6025791.0	0.97	0.96	0.95	0.89	0.97	0.95	0.88	0.3	0.43	0.42	0.39	0.14	99.74	0.61	380.0	185144.0	99.83	324.0	0.17	2.09	1.12	38214.0	232.0	75863.0	99.54	350.0	0.46	1.92	1.48	20426.0	251.0	11946.0	97.57	290.0	2.43	1.13	0.79	1522.0	130.0
NNR00006618.14670.WGS.report.html	99.51	34.86	662518114.0	3262462.0	6025791.0	0.97	0.96	0.95	0.89	0.97	0.95	0.88	0.3	0.43	0.42	0.39	0.14	99.74	0.61	380.0	186767.0	99.74	485.0	0.26	2.08	1.05	38394.0	272.0	76923.0	99.03	749.0	0.97	1.91	1.42	20835.0	315.0	13593.0	96.32	500.0	3.68	1.1	0.71	1686.0	180.0
NNR00006619.14374.WGS.report.html	99.51	34.6	648597918.0	3170944.0	5766818.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.01	99.81	0.59	377.0	182874.0	99.79	392.0	0.21	2.1	1.25	37866.0	207.0	109676.0	99.47	584.0	0.53	1.94	1.24	27074.0	347.0	12009.0	97.39	313.0	2.61	1.28	0.82	1102.0	130.0
NNR00006619.14671.WGS.report.html	99.51	34.6	648597918.0	3170944.0	5766818.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.01	99.81	0.59	377.0	184333.0	99.7	558.0	0.3	2.08	1.04	38105.0	236.0	110629.0	99.28	797.0	0.72	1.92	1.12	27337.0	390.0	12888.0	96.73	421.0	3.27	1.24	0.68	1170.0	156.0
NNR00006619.14672.WGS.report.html	99.51	34.6	648597918.0	3170944.0	5766818.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.09	0.06	0.04	0.01	99.81	0.59	377.0	184333.0	99.7	558.0	0.3	2.08	1.04	38105.0	236.0	110629.0	99.28	797.0	0.72	1.92	1.12	27337.0	390.0	12891.0	96.73	421.0	3.27	1.24	0.68	1170.0	156.0
NNR00006620.14375.WGS.report.html	99.51	31.54	605236222.0	2960030.0	5121568.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.85	0.09	0.06	0.04	0.01	99.8	0.59	385.0	186638.0	99.77	421.0	0.23	2.1	1.73	38399.0	218.0	111639.0	99.39	682.0	0.61	1.94	1.3	27049.0	365.0	11404.0	97.23	316.0	2.77	1.26	0.93	1006.0	89.0
NNR00006620.14673.WGS.report.html	99.51	31.54	605236222.0	2960030.0	5121568.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.85	0.09	0.06	0.04	0.01	99.8	0.59	385.0	188278.0	99.68	605.0	0.32	2.09	1.32	38715.0	256.0	112763.0	99.19	916.0	0.81	1.93	1.09	27372.0	421.0	12277.0	96.56	422.0	3.44	1.24	0.77	1070.0	108.0
NNR00006638.14376.WGS.report.html	87.43	29.6	651602604.0	81877808.0	5634510.0	0.97	0.95	0.93	0.79	0.97	0.92	0.75	0.15	0.43	0.4	0.34	0.08	99.7	0.74	360.0	184261.0	99.83	321.0	0.17	2.11	1.18	35991.0	175.0	79905.0	99.49	406.0	0.51	1.95	1.21	19442.0	237.0	11316.0	97.35	300.0	2.65	1.18	0.94	1384.0	102.0
NNR00006638.14674.WGS.report.html	87.43	29.6	651602604.0	81877808.0	5634510.0	0.97	0.95	0.93	0.79	0.97	0.92	0.75	0.15	0.43	0.4	0.34	0.08	99.7	0.74	360.0	185967.0	99.72	525.0	0.28	2.1	1.0	36715.0	211.0	81543.0	98.59	1153.0	1.41	1.93	1.27	19997.0	318.0	12884.0	95.84	536.0	4.16	1.14	0.87	1536.0	142.0
NNR00006741.15195.WGS.report.html	88.4	29.39	644166514.0	74698390.0	5538807.0	0.97	0.96	0.94	0.8	0.97	0.96	0.93	0.77	0.09	0.05	0.04	0.01	99.69	1.11	380.0	183087.0	99.71	531.0	0.29	2.1	1.15	36505.0	229.0	109753.0	99.48	573.0	0.52	1.92	1.2	26323.0	351.0	12306.0	96.47	434.0	3.53	1.23	0.58	1113.0	151.0
NNR00006742.15196.WGS.report.html	89.35	31.42	679800172.0	72369866.0	6284290.0	0.97	0.96	0.94	0.84	0.97	0.96	0.94	0.81	0.09	0.06	0.04	0.01	99.72	1.04	365.0	184038.0	99.72	516.0	0.28	2.1	1.16	37305.0	227.0	113520.0	99.33	758.0	0.67	1.93	1.24	26534.0	345.0	11842.0	96.99	357.0	3.01	1.22	0.71	991.0	120.0
NNR00006743.15197.WGS.report.html	87.96	30.2	647902144.0	78017482.0	6456816.0	0.97	0.96	0.94	0.81	0.97	0.93	0.77	0.15	0.43	0.41	0.34	0.08	99.65	1.15	363.0	186521.0	99.72	518.0	0.28	2.09	1.06	37164.0	243.0	78144.0	98.56	1128.0	1.44	1.94	1.09	19535.0	315.0	12430.0	95.96	502.0	4.04	1.14	0.92	1323.0	150.0
NNR00006744.15190.WGS.report.html	88.15	30.29	651622430.0	77200798.0	6215670.0	0.97	0.96	0.94	0.81	0.97	0.93	0.77	0.15	0.43	0.39	0.31	0.08	99.65	1.14	370.0	179919.0	99.7	531.0	0.3	2.09	1.1	36295.0	225.0	78717.0	98.45	1221.0	1.55	1.93	1.1	19954.0	283.0	13511.0	96.57	464.0	3.43	1.13	0.72	1796.0	156.0
NNR00006745.15191.WGS.report.html	86.03	28.55	628838988.0	87833136.0	6206982.0	0.97	0.96	0.93	0.78	0.97	0.92	0.73	0.11	0.43	0.4	0.33	0.07	99.62	1.19	362.0	184288.0	99.7	561.0	0.3	2.09	1.04	36191.0	218.0	76206.0	98.25	1333.0	1.75	1.91	1.19	18876.0	316.0	13101.0	96.77	423.0	3.23	1.19	0.79	1701.0	144.0
NNR00006746.15192.WGS.report.html	89.63	32.45	687853544.0	71298096.0	6644620.0	0.97	0.96	0.94	0.84	0.97	0.94	0.8	0.21	0.43	0.41	0.35	0.11	99.61	1.18	370.0	183131.0	99.76	432.0	0.24	2.1	0.9	37063.0	212.0	74993.0	98.61	1041.0	1.39	1.91	1.06	19278.0	285.0	13343.0	95.88	550.0	4.12	1.17	0.83	1761.0	172.0
NNR00006747.15060.WGS.report.html	87.22	29.92	657020652.0	83990080.0	5962188.0	0.97	0.96	0.94	0.82	0.97	0.93	0.78	0.15	0.43	0.4	0.31	0.07	99.63	1.21	373.0	187110.0	99.65	656.0	0.35	2.1	1.06	37196.0	228.0	79033.0	98.23	1399.0	1.77	1.92	1.12	19900.0	331.0	13436.0	96.31	496.0	3.69	1.13	0.79	1762.0	150.0
NNR00006748.15198.WGS.report.html	88.74	30.23	656864676.0	73983618.0	5395582.0	0.97	0.96	0.94	0.81	0.97	0.96	0.93	0.78	0.09	0.05	0.04	0.01	99.71	1.05	380.0	186372.0	99.7	557.0	0.3	2.1	1.09	37416.0	220.0	111099.0	99.4	671.0	0.6	1.95	1.16	26251.0	339.0	12266.0	96.98	370.0	3.02	1.22	0.65	1036.0	115.0
NNR00006749.15199.WGS.report.html	86.65	29.5	663239996.0	88512440.0	5980677.0	0.97	0.96	0.94	0.81	0.97	0.96	0.93	0.77	0.09	0.05	0.04	0.01	99.67	1.28	368.0	183334.0	99.71	537.0	0.29	2.11	1.01	36757.0	211.0	111110.0	99.3	775.0	0.7	1.95	1.03	26343.0	354.0	11372.0	96.54	394.0	3.46	1.21	0.68	951.0	121.0
NNR00006750.15200.WGS.report.html	89.59	32.97	705200694.0	73388420.0	6038744.0	0.97	0.96	0.94	0.85	0.97	0.94	0.82	0.24	0.43	0.41	0.37	0.13	99.65	1.09	372.0	183192.0	99.7	548.0	0.3	2.1	1.07	37441.0	244.0	79053.0	98.87	891.0	1.13	1.92	1.05	20773.0	334.0	13638.0	96.39	493.0	3.61	1.16	0.72	1621.0	147.0
NNR00006751.15201.WGS.report.html	85.98	29.8	658318998.0	92275916.0	6088785.0	0.97	0.96	0.94	0.8	0.97	0.93	0.76	0.14	0.43	0.41	0.35	0.11	99.63	1.26	363.0	182248.0	99.68	574.0	0.31	2.1	1.05	36695.0	230.0	80136.0	98.4	1284.0	1.6	1.9	1.12	19918.0	321.0	12982.0	95.91	531.0	4.09	1.14	0.71	1540.0	154.0
NNR00006752.15202.WGS.report.html	87.18	30.19	651948728.0	83561332.0	5650778.0	0.97	0.96	0.93	0.8	0.97	0.93	0.75	0.15	0.43	0.39	0.3	0.07	99.68	1.25	366.0	179535.0	99.69	551.0	0.31	2.11	0.91	36719.0	198.0	76120.0	98.52	1127.0	1.48	1.92	0.99	19218.0	267.0	13252.0	95.96	536.0	4.04	1.17	0.73	1742.0	167.0
NNR00006753.15203.WGS.report.html	87.19	31.27	691982046.0	88634098.0	5718064.0	0.97	0.96	0.94	0.83	0.97	0.96	0.94	0.8	0.09	0.06	0.04	0.01	99.7	1.16	370.0	183491.0	99.69	566.0	0.31	2.11	0.97	37217.0	226.0	112323.0	99.29	797.0	0.71	1.94	1.25	26751.0	381.0	12121.0	96.9	376.0	3.1	1.24	0.67	1028.0	127.0
NNR00006754.15204.WGS.report.html	86.59	29.38	660219262.0	88551628.0	5803611.0	0.97	0.96	0.93	0.8	0.97	0.96	0.93	0.77	0.09	0.05	0.04	0.01	99.68	1.22	368.0	181090.0	99.68	586.0	0.32	2.11	1.01	36327.0	200.0	108609.0	99.36	693.0	0.64	1.93	1.15	25747.0	385.0	11724.0	96.74	382.0	3.26	1.23	0.74	980.0	122.0
NNR00006755.15205.WGS.report.html	88.1	32.36	704408616.0	83831612.0	6051837.0	0.97	0.96	0.94	0.84	0.97	0.96	0.94	0.82	0.09	0.06	0.04	0.01	99.71	1.1	369.0	185477.0	99.72	524.0	0.28	2.09	1.04	37576.0	237.0	113319.0	99.38	697.0	0.62	1.94	1.23	26996.0	371.0	12216.0	96.61	414.0	3.39	1.25	0.69	1008.0	118.0
NNR00006756.15206.WGS.report.html	86.41	28.05	625580228.0	85008068.0	5271927.0	0.97	0.96	0.93	0.76	0.97	0.96	0.92	0.71	0.09	0.05	0.04	0.01	99.68	1.32	378.0	182419.0	99.65	633.0	0.35	2.1	0.9	36421.0	232.0	109057.0	99.27	800.0	0.73	1.94	1.03	25738.0	333.0	11262.0	96.92	347.0	3.08	1.25	0.84	955.0	116.0
NNR00006758.14380.WGS.report.html	86.55	27.69	632836798.0	85103568.0	5531976.0	0.97	0.95	0.93	0.77	0.97	0.96	0.92	0.74	0.09	0.05	0.04	0.01	99.76	0.74	380.0	181259.0	99.82	328.0	0.18	2.11	1.28	35677.0	168.0	111236.0	99.4	672.0	0.6	1.95	1.39	25613.0	341.0	11289.0	97.76	253.0	2.24	1.29	0.71	960.0	116.0
NNR00006758.14675.WGS.report.html	86.55	27.69	632836798.0	85103568.0	5531976.0	0.97	0.95	0.93	0.77	0.97	0.96	0.92	0.74	0.09	0.05	0.04	0.01	99.76	0.74	380.0	182981.0	99.68	581.0	0.32	2.1	0.98	36421.0	210.0	112425.0	99.14	966.0	0.86	1.94	1.18	26289.0	393.0	12285.0	96.91	379.0	3.09	1.27	0.59	1019.0	136.0
NNR00006766.14379.WGS.report.html	82.88	20.41	497509480.0	85176368.0	4241150.0	0.96	0.94	0.87	0.51	0.97	0.93	0.85	0.47	0.08	0.05	0.02	0.01	99.74	0.75	376.0	179505.0	99.8	351.0	0.2	2.12	1.34	31821.0	195.0	101436.0	99.53	474.0	0.47	1.96	1.42	21357.0	269.0	10564.0	97.3	285.0	2.7	1.26	0.68	916.0	114.0
NNR00006766.14676.WGS.report.html	82.88	20.41	497509480.0	85176368.0	4241150.0	0.96	0.94	0.87	0.51	0.97	0.93	0.85	0.47	0.08	0.05	0.02	0.01	99.74	0.75	376.0	181868.0	99.59	744.0	0.41	2.1	0.97	32771.0	250.0	103077.0	99.13	899.0	0.87	1.94	1.06	22137.0	327.0	11493.0	96.67	383.0	3.33	1.25	0.58	966.0	134.0
NNR00006797.14378.WGS.report.html	94.64	27.06	552992140.0	29658836.0	4368434.0	0.97	0.95	0.92	0.73	0.97	0.96	0.91	0.69	0.09	0.05	0.04	0.01	99.74	1.27	372.0	178667.0	99.82	324.0	0.18	2.12	1.45	34432.0	159.0	107615.0	99.47	571.0	0.53	1.96	1.6	24269.0	297.0	10112.0	97.66	237.0	2.34	1.27	0.74	868.0	102.0
NNR00006797.14677.WGS.report.html	94.64	27.06	552992140.0	29658836.0	4368434.0	0.97	0.95	0.92	0.73	0.97	0.96	0.91	0.69	0.09	0.05	0.04	0.01	99.74	1.27	372.0	180575.0	99.66	612.0	0.34	2.1	0.84	35510.0	199.0	109012.0	99.16	914.0	0.84	1.94	1.11	25178.0	361.0	11024.0	97.0	331.0	3.0	1.23	0.6	927.0	115.0
NNR00006799.14377.WGS.report.html	94.55	26.18	557315048.0	30385546.0	4361159.0	0.97	0.95	0.91	0.72	0.97	0.95	0.9	0.68	0.09	0.05	0.03	0.01	99.75	0.96	374.0	178786.0	99.83	308.0	0.17	2.1	1.61	33856.0	177.0	106927.0	99.55	477.0	0.45	1.95	1.33	23709.0	312.0	11041.0	97.74	250.0	2.26	1.28	0.89	924.0	115.0
NNR00006799.14678.WGS.report.html	94.55	26.18	557315048.0	30385546.0	4361159.0	0.97	0.95	0.91	0.72	0.97	0.95	0.9	0.68	0.09	0.05	0.03	0.01	99.75	0.96	374.0	180478.0	99.72	511.0	0.28	2.09	1.13	34796.0	213.0	108194.0	99.3	753.0	0.7	1.93	1.02	24475.0	362.0	11927.0	97.12	343.0	2.88	1.26	0.72	974.0	125.0
NNR00006800.14381.WGS.report.html	94.6	25.52	525526166.0	28387688.0	4604042.0	0.97	0.95	0.91	0.69	0.97	0.95	0.9	0.65	0.09	0.05	0.03	0.01	99.73	1.31	371.0	176750.0	99.83	295.0	0.17	2.12	1.54	33674.0	163.0	104338.0	99.48	546.0	0.52	1.95	1.29	22949.0	263.0	10075.0	97.79	223.0	2.21	1.27	0.83	818.0	73.0
NNR00006800.14602.WGS.report.html	94.6	25.52	525526166.0	28387688.0	4604042.0	0.97	0.95	0.91	0.69	0.97	0.95	0.9	0.65	0.09	0.05	0.03	0.01	99.73	1.31	371.0	178718.0	99.67	593.0	0.33	2.11	0.89	34757.0	195.0	105850.0	99.08	972.0	0.92	1.94	0.86	23987.0	318.0	11020.0	97.12	317.0	2.88	1.25	0.74	884.0	95.0
NNR00006827.14382.WGS.report.html	94.23	26.93	572579104.0	33059520.0	5635130.0	0.97	0.95	0.92	0.75	0.97	0.95	0.92	0.71	0.09	0.05	0.03	0.01	99.55	1.48	383.0	178536.0	99.83	295.0	0.17	2.12	1.44	33590.0	164.0	106829.0	99.52	510.0	0.48	1.95	1.29	23291.0	273.0	9868.0	97.84	213.0	2.16	1.25	1.01	824.0	76.0
NNR00006827.14603.WGS.report.html	94.23	26.93	572579104.0	33059520.0	5635130.0	0.97	0.95	0.92	0.75	0.97	0.95	0.92	0.71	0.09	0.05	0.03	0.01	99.55	1.48	383.0	180629.0	99.64	659.0	0.36	2.11	0.67	34812.0	214.0	108399.0	99.11	965.0	0.89	1.93	0.73	24204.0	328.0	10862.0	97.04	321.0	2.96	1.22	0.76	904.0	90.0
